	sound	midpoint	word	phoneme	duration	intensity	F0	F1	F2	F3
1012	ngm_02484_00878555567	8.085	chase	e	0.1300000000000007			414.55282838056047	1667.7693229218225	2495.195582193995
1014	ngm_02484_00878555567	8.34	of	ɔ	0.1999999999999993			509.77435771712504	923.1690663214371	2237.0205761414
1018	ngm_02484_00878555567	9.23	against	a	0.1199999999999992			415.68268746151017	1758.747791343456	2555.8460385960875
1020	ngm_02484_00878555567	9.395	against	ɛ	0.0299999999999993			296.54723977228406	1939.2226011008295	2494.758962949078
1021	ngm_02484_00878555567	9.425	against	i	0.0299999999999993			356.72992122484953	1834.213496117188	2480.6513632450683
1026	ngm_02484_00878555567	9.665	pakistan	a	0.0699999999999985			607.8718577495265	1182.9583613232942	2310.5910963614615
1028	ngm_02484_00878555567	9.83	pakistan	i	0.0399999999999991			290.2123016454269	1735.6153032733685	2210.26459661334
1031	ngm_02484_00878555567	10.09	pakistan	a	0.120000000000001			647.1361256990547	1268.9397668501128	2495.0332664167736
1036	ngm_02484_00895537700	0.79	fula	ʊ	0.0799999999999999			339.2054174222824	1028.5164064522226	2095.949378312808
1038	ngm_02484_00895537700	0.94	fula	a	0.0799999999999999			583.5969217958263	1266.1077442340454	2370.2672556603993
1040	ngm_02484_00895537700	1.11	society	ɔ	0.0399999999999998			344.9096312350326	1270.4329878211993	2461.179323645003
1043	ngm_02484_00895537700	1.385	society	ɛ	0.0499999999999998			466.7027569520052	1768.8250771811286	2341.4154040486965
1045	ngm_02484_00895537700	1.535	society	i	0.07			291.1203251048055	1891.9526044697955	2788.541336503038
1047	ngm_02484_00895537700	1.785	features	iː	0.05			275.32940495687785	1903.1532136667925	2611.8945708772567
1049	ngm_02484_00895537700	2.03	features	ɛ	0.1199999999999998			450.203038662896	1331.0291004084231	2600.833724089597
1052	ngm_02484_00895537700	2.2350000000000003	the	i	0.0699999999999998			256.79889013002344	1906.646991360021	2696.9898945778627
1054	ngm_02484_00895537700	2.5	caste	a	0.08			381.7151019504938	1757.99553174121	2470.3501715532047
1058	ngm_02484_00895537700	2.8	divisions	i	0.06			273.29591460606554	1722.8424998975556	2500.0317828765974
1060	ngm_02484_00895537700	2.96	divisions	i	0.06			318.2274128282691	1700.3145877007257	2598.73730982381
1062	ngm_02484_00895537700	3.14	divisions	ɔ	0.1			439.0216248634472	1295.3940658822721	3204.2872273067032
1067	ngm_02484_00895537700	3.505	typical	i	0.0299999999999998			258.44476084030777	1638.9928039205117	2625.8398517966107
1069	ngm_02484_00895537700	3.63	typical	i	0.06			326.5702629468111	1758.5986346357913	2567.5091323291595
1071	ngm_02484_00895537700	3.825	typical	a	0.0500000000000002			526.7318725285248	1311.6769705623879	2635.0856151189982
1073	ngm_02484_00895537700	4.0600000000000005	of	ɔ	0.1800000000000001			498.8165382775011	843.504040821657	2287.34590694427
1076	ngm_02484_00895537700	4.34	the	i	0.0600000000000005			281.48106870359794	1861.3624728253158	2464.657834161263
1078	ngm_02484_00895537700	4.5600000000000005	west	ɛ	0.0599999999999996			470.60744472896255	1468.2697556561202	2515.910286730504
1081	ngm_02484_00895537700	4.745	african	a	0.1099999999999994			610.7197099468157	1329.694110900317	2616.624015648966
1084	ngm_02484_00895537700	4.925000000000001	african	i	0.0300000000000002			314.19129869584225	1781.7365804209783	2126.0538287278237
1086	ngm_02484_00895537700	5.115	african	a	0.1299999999999999			583.2911947468111	1361.416110397148	2735.160544195141
1089	ngm_02484_00895537700	5.3100000000000005	region	iː	0.0599999999999996			288.5931314732894	1909.8184775748996	3016.389577116503
1091	ngm_02484_00895537700	5.445	region	ɔ	0.1100000000000003			479.4236544950003	1370.389068392033	3039.4887916652683
1096	ngm_02484_00964400140	0.825	different	i	0.0499999999999999			282.50743076879064	1752.5172479455025	2651.7323983674914
1098	ngm_02484_00964400140	1.015	different	ɛ	0.03			443.93396943765003	1589.349528767104	2416.3868250644555
1100	ngm_02484_00964400140	1.0750000000000002	different	ɛ	0.03			450.343999871676	1576.9497544867959	2671.799734297001
1105	ngm_02484_00964400140	1.4300000000000002	trains	e	0.1199999999999998			389.4150592035699	1804.2512800428512	2560.967457205465
1109	ngm_02484_00964400140	1.6800000000000002	layers	e	0.1199999999999998			408.7893667994312	1781.0830359101994	2689.4878837129636
1110	ngm_02484_00964400140	1.815	layers	a	0.1499999999999999			581.8307580314569	1313.432266043939	2829.2988507676387
1113	ngm_02484_00964400140	2.185	together	ʊ	0.0300000000000002			292.75551674820593	1780.4623421976203	2274.4569779315348
1115	ngm_02484_00964400140	2.335	together	ɛ	0.0700000000000002			445.58238758074407	1655.901037186572	3055.9607709898314
1117	ngm_02484_00964400140	2.54	together	a	0.2000000000000001			601.2202303931875	1240.837421082535	3187.980143788703
1119	ngm_02484_00964400140	2.725	a	a	0.0899999999999998			412.78477548441197	1808.1296505104424	2652.070861550906
1121	ngm_02484_00964400140	2.975	carefully	ɛː	0.0899999999999998			451.5701778789992	1713.473030284242	2523.6104796786844
1124	ngm_02484_00964400140	3.215	carefully	i	0.1299999999999999			257.84507042986064	1888.8853524698955	2718.1159845391735
1131	ngm_02484_00964400140	4.525	collage	ɔ	0.0300000000000002			423.02791625258305	1105.5057327048391	2128.501070952394
1133	ngm_02484_00964400140	4.695	collage	a	0.1100000000000003			605.471832214909	1270.5215170374315	2743.1489998092197
1135	ngm_02484_00964400140	4.865	of	ɔ	0.1100000000000003			489.15124831950214	1134.3169381440619	2205.7954595176166
1139	ngm_02484_00964400140	5.234999999999999	speech	iː	0.0699999999999994			284.26672614194507	1904.4504092461884	2556.084477399387
1142	ngm_02484_00964400140	5.465	recorded	i	0.0300000000000002			269.42882328764836	1540.7429398438103	2107.1858074048173
1144	ngm_02484_00964400140	5.619999999999999	recorded	ɔ	0.04			507.8165038396011	1246.4183324024764	2863.8436088822355
1146	ngm_02484_00964400140	5.734999999999999	recorded	ɛ	0.0699999999999994			441.0824332426881	1596.6087035713804	2583.2128059849315
1150	ngm_02484_00964400140	6.025	train	e	0.0899999999999998			423.7069451186526	1708.2994886939146	2434.2383619784314
1159	ngm_02484_00964400140	6.904999999999999	and	a	0.1100000000000003			692.1780213674023	1395.686635794332	2997.147080408726
1165	ngm_02484_00964400140	7.43	three	iː	0.1200000000000001			273.2016081206324	1956.281564924677	2715.75733013193
1169	ngm_02484_00964400140	7.795	string	i	0.0700000000000002			412.6845560251902	2016.346638703436	2097.7518695673593
1175	ngm_02484_00986957544	0.755	allow	a	0.09			672.5272163052158	1175.697404425307	2316.4726957304847
1179	ngm_02484_00986957544	1.255	personal	aː	0.07			464.4583451236692	1479.6844409058972	2237.6687575373535
1182	ngm_02484_00986957544	1.59	personal	a	0.0799999999999998			582.3884849053283	1185.6347064444085	2704.94387455583
1185	ngm_02484_00986957544	1.79	results	i	0.08			281.7085434835951	1621.581892930794	2613.181005389553
1187	ngm_02484_00986957544	1.98	results	ɔ	0.08			462.605274376413	1093.681144392088	2655.27120758722
1194	ngm_02484_00986957544	2.435	plus	ɔ	0.0499999999999998			484.9063179011824	1139.2334225479813	2596.273337466085
1197	ngm_02484_00986957544	2.66	personalized	aː	0.04			451.63475527752956	1357.3360534826868	2368.7238634615646
1199	ngm_02484_00986957544	2.815	personalized	ɔ	0.0300000000000002			267.65646740011084	1163.9862750321788	2449.761273459717
1201	ngm_02484_00986957544	2.95	personalized	a	0.1			596.1605677359488	1216.565426782247	2863.0995141204553
1208	ngm_02484_00986957544	3.955	youtube	uː	0.0499999999999998			285.57846701001716	1808.3380970039295	2477.41872643455
1210	ngm_02484_00986957544	4.165	youtube	uː	0.1099999999999994			304.26190229199545	1261.262277161544	2364.1432713526706
1213	ngm_02484_00986957544	4.37	video	i	0.0600000000000005			269.0430707865577	1850.1069788529805	2686.4629808190757
1215	ngm_02484_00986957544	4.49	video	i	0.0599999999999996			351.33716809282663	1657.2968454910751	2315.436775626901
1216	ngm_02484_00986957544	4.535	video	o	0.0300000000000002			411.20522888149407	1331.7989829095452	2022.1168117463628
1218	ngm_02484_00986957544	4.615	recommendations	ɛ	0.0700000000000002			483.78409252185935	1456.4289190199531	2178.8691792178233
1220	ngm_02484_00986957544	4.76	recommendations	ɔ	0.04			580.9840811984897	876.4310425617406	2065.0227628050434
1222	ngm_02484_00986957544	4.890000000000001	recommendations	ɛ	0.04			451.37575504608424	1331.229146059099	3278.3287853943957
1225	ngm_02484_00986957544	5.035	recommendations	e	0.0700000000000002			379.7658906105075	1554.425385055234	2512.3520462603283
1227	ngm_02484_00986957544	5.205	recommendations	ɔ	0.0899999999999998			492.20193091986926	1210.7954316463333	2676.1149025003315
1231	ngm_02484_00986957544	5.485	on	ɔ	0.0899999999999998			518.4285646583792	1037.3795238023881	3204.9195088796027
1234	ngm_02484_00986957544	5.665	the	i	0.0899999999999998			288.1737969141972	1937.7872648094576	2728.7801242976734
1236	ngm_02484_00986957544	5.815	home	o	0.0699999999999994			446.8946602104494	895.0501880196076	2699.9771551501926
1241	ngm_02484_00986957544	6.225	screen	iː	0.0699999999999994			416.67219073863737	1935.8823866075268	2133.2819725805084
1245	ngm_02484_00986957544	6.74	or	ɔ	0.1399999999999996			540.1865435351997	793.5701851048493	2148.341300857865
1246	ngm_02484_00986957544	6.85	as	a	0.08			609.3967334136264	1133.3446625189695	2233.380050364365
1249	ngm_02484_00986957544	7.035	notifications	o	0.0300000000000002			352.9277742781211	1219.9184116141907	2445.4197635348232
1251	ngm_02484_00986957544	7.175000000000001	notifications	i	0.0300000000000002			279.93381214615323	1627.3932665940938	2462.6203623361303
1253	ngm_02484_00986957544	7.275	notifications	i	0.0499999999999998			278.5434255383318	1899.409846886015	2528.270555223436
1255	ngm_02484_00986957544	7.43	notifications	e	0.0599999999999996			374.6980760403305	1746.9663702895077	2500.570603758449
1257	ngm_02484_00986957544	7.6	notifications	ɔ	0.08			471.47059745736607	1263.267508095524	2486.468717066666
1261	ngm_02484_00986957544	7.765000000000001	without	i	0.0699999999999994			293.1763597129326	1667.5349183469737	2366.960713528378
1266	ngm_02484_00986957544	8.175	you	u	0.0700000000000002			361.67101621221053	1407.1714198082736	2288.818549739285
1269	ngm_02484_00986957544	8.34	having	a	0.1000000000000014			601.2511310573251	1194.5364525395953	2110.251352010027
1271	ngm_02484_00986957544	8.485	having	i	0.0499999999999989			410.8811982519563	1726.3204640765698	2152.563166618207
1275	ngm_02484_00986957544	8.625	to	uː	0.0300000000000011			360.00706018755466	1195.348086194667	2263.387782991644
1276	ngm_02484_00986957544	8.745000000000001	ask	a	0.209999999999999			661.4732234021672	1142.1450124480161	2297.460670772799
1280	ngm_02484_00986957544	9.11	for	ɔ	0.0400000000000009			461.97249623025067	1120.7458679014294	2280.926159689643
1282	ngm_02484_00986957544	9.285	them	ɛ	0.1099999999999994			472.6478669854392	1503.4330338580353	2446.35127629921
1287	ngm_02484_01071176410	0.97	during	ʊ	0.14			260.08584156561136	1804.0823730534094	2794.915481416639
1289	ngm_02484_01071176410	1.14	during	i	0.0399999999999998			361.9523516885695	1944.119979973895	2000.4399689020172
1293	ngm_02484_01071176410	1.375	world	ɔ	0.0299999999999998			445.83042108634714	1403.0476301940525	3129.4198322951825
1297	ngm_02484_01071176410	1.92	war	ɔ	0.54			326.1510832903796	570.3910526603514	2074.611547362786
1302	ngm_02484_01071176410	2.74	they	e	0.1199999999999996			348.7821047337014	1912.4046267621186	2888.0499592463984
1304	ngm_02484_01071176410	2.9400000000000004	released	i	0.06			282.58830490174563	1918.8798046497525	2336.461641280988
1306	ngm_02484_01071176410	3.14	released	iː	0.1200000000000001			305.8335054096495	1800.8863372971773	2489.9288261100382
1310	ngm_02484_01071176410	3.315	their	ɛː	0.0499999999999998			308.48918970904947	1808.5582835769699	2636.618500508639
1311	ngm_02484_01071176410	3.385	their	a	0.0900000000000003			556.7933234938226	1390.5047441896245	2508.0491018012985
1313	ngm_02484_01071176410	3.655	first	aː	0.1099999999999998			473.4032812677241	1592.7875016798596	2656.306801932537
1317	ngm_02484_01071176410	3.925	nationally	a	0.0699999999999998			521.7400378065147	1414.6472057145206	2821.37578973763
1319	ngm_02484_01071176410	4.055	nationally	ɔ	0.0300000000000002			283.4176180465654	1126.0325428222634	2510.827622975875
1321	ngm_02484_01071176410	4.15	nationally	a	0.04			438.73729718757187	1423.5635461260335	2600.1930410886775
1323	ngm_02484_01071176410	4.234999999999999	nationally	i	0.0499999999999998			282.1614190735473	1713.794871005157	2470.0709958492944
1325	ngm_02484_01071176410	4.415	syndicated	i	0.0299999999999993			314.45116141638266	1331.0328889484845	2493.5242994150053
1328	ngm_02484_01071176410	4.5600000000000005	syndicated	i	0.04			241.00150666298464	1981.7270393766032	2285.360501729274
1330	ngm_02484_01071176410	4.75	syndicated	e	0.0600000000000005			363.7139654161326	1703.8436045730184	2442.4897496016574
1332	ngm_02484_01071176410	4.9	syndicated	ɛ	0.08			426.9908870932623	1533.3392352798653	2396.218064237303
1335	ngm_02484_01071176410	5.16	film	i	0.0600000000000005			379.24817900043246	1875.3362212124623	2213.628888306236
1342	ngm_02484_01071176410	6.16	four	ɔ	0.0999999999999996			526.7938375512169	637.4236419140111	2081.618958631767
1344	ngm_02484_01071176410	6.34	years	i	0.08			387.2733570487696	1721.9670163609928	2492.436025033308
1345	ngm_02484_01071176410	6.4	years	a	0.04			421.1935476952401	1541.5672820023706	2494.216857526711
1347	ngm_02484_01071176410	6.52	in	i	0.0799999999999991			360.62879792095805	1661.5369143347423	2253.9413624483523
1350	ngm_02484_01071176410	6.77	germany	aː	0.0799999999999991			435.06642990513774	1650.1990531102745	2597.768099585349
1352	ngm_02484_01071176410	6.885	germany	a	0.0300000000000002			293.13648426600724	1352.2945120750433	2586.940434726282
1354	ngm_02484_01071176410	7.025	germany	i	0.1100000000000003			358.8855203110209	1183.5640718109019	2704.7328104918006
1356	ngm_02484_01071176410	7.345	based	e	0.0899999999999998			383.8302386882858	1747.6245532999912	2538.8373484424205
1359	ngm_02484_01071176410	7.525	on	ɔ	0.1100000000000003			530.1278394409727	1146.523787089416	2359.1499070631235
1361	ngm_02484_01071176410	7.67	a	a	0.04			405.4314425739738	1733.0935211476844	2688.308965376977
1363	ngm_02484_01071176410	7.805	popular	ɔ	0.0700000000000002			462.02652406084036	991.5369000628311	2245.4153028156697
1365	ngm_02484_01071176410	7.935	popular	ʊ	0.0300000000000002			270.23331699045474	1306.9469187135371	2650.5630235708145
1367	ngm_02484_01071176410	8.08	popular	a	0.1000000000000014			632.6584101583009	1183.6166891150754	3020.6418651523027
1369	ngm_02484_01071176410	8.285	book	ʊ	0.0700000000000002			493.1408767801135	1601.9759315277092	2940.753744116705
1374	ngm_02484_01071176410	8.76	a	a	0.1600000000000001			463.63520736202594	1810.8936813590994	2857.217615327244
1376	ngm_02484_01071176410	9.1	former	ɔ	0.0600000000000005			560.542672587255	680.2487366555443	2242.8892614547294
1378	ngm_02484_01071176410	9.285	former	a	0.0700000000000002			581.1664273095945	1095.5327019215233	2316.66328438069
1379	ngm_02484_01071176410	9.39	ambassador	a	0.1400000000000005			502.06864563526244	1156.6454192125232	2145.7735358981267
1382	ngm_02484_01071176410	9.655	ambassador	a	0.0899999999999998			577.025058021695	1129.2716092768642	2422.7047192279897
1384	ngm_02484_01071176410	9.815	ambassador	a	0.0500000000000007			351.9404070811609	1464.7130225349185	2560.850338660431
1386	ngm_02484_01071176410	9.99	ambassador	ɔ	0.1600000000000001			488.2928333891924	805.9380335230163	2550.692911360113
1389	ngm_02484_01138256246	0.75	a	a	0.1			389.41398563762897	1801.5500063893835	2389.263672265969
1391	ngm_02484_01138256246	1.06	full	ʊ	0.1			447.81342943456394	2383.0741847635745	3301.8631159659253
1395	ngm_02484_01138256246	1.38	scale	e	0.0599999999999998			362.9199628682082	1664.0084045264837	2400.8380127428077
1398	ngm_02484_01138256246	1.69	use	uː	0.1200000000000001			299.8554670156773	1628.9957040627166	2286.8803789284193
1400	ngm_02484_01138256246	1.865	of	ɔ	0.1099999999999998			451.19616979578126	1120.9025356032464	2405.144540994243
1403	ngm_02484_01138256246	2.135	nuclear	uː	0.0699999999999998			361.473144916863	1303.3135146983793	2062.855711039381
1406	ngm_02484_01138256246	2.35	nuclear	i	0.04			474.74204062409336	1636.572264012522	2682.45378438075
1407	ngm_02484_01138256246	2.395	nuclear	a	0.0499999999999998			506.4749034492689	1572.746464176047	2901.691458405255
1409	ngm_02484_01138256246	2.5250000000000004	weapons	ɛ	0.0699999999999998			443.38297431395887	1434.4823676224235	2012.5366041761642
1411	ngm_02484_01138256246	2.71	weapons	ɔ	0.08			540.8577156466654	990.23605340219	2552.114611922561
1418	ngm_02484_01138256246	3.465	two	uː	0.0699999999999998			360.1232163954483	688.0299784202624	2181.8118172668655
1420	ngm_02484_01138256246	3.635	or	ɔ	0.0699999999999998			560.5660608627933	1252.2678329400605	3258.5234733188063
1422	ngm_02484_01138256246	3.815	more	ɔ	0.0499999999999998			574.9525281182393	1217.9221696177265	3226.520353410353
1423	ngm_02484_01138256246	3.95	opposing	ɔ	0.2199999999999997			490.1552003547124	779.1333465070059	2276.3150980634305
1425	ngm_02484_01138256246	4.25	opposing	o	0.0999999999999996			362.16323991045164	997.8152218720762	2334.295765204322
1427	ngm_02484_01138256246	4.375	opposing	i	0.0299999999999993			303.34707451705356	1506.9076006192777	2388.92501398141
1435	ngm_02484_01138256246	5.0600000000000005	would	ʊ	0.0599999999999996			334.0068779318918	1238.0790530928225	2306.130554522423
1438	ngm_02484_01138256246	5.4	cause	ɔ	0.1200000000000001			526.8795931400509	1012.9939447199125	2918.398479438715
1441	ngm_02484_01138256246	5.675000000000001	the	i	0.0499999999999998			303.08345548183144	1847.878676074939	2284.1952745674216
1443	ngm_02484_01138256246	5.855	complete	ɔ	0.0699999999999994			495.9574489033755	834.96067570845	2728.3339362909855
1447	ngm_02484_01138256246	6.109999999999999	complete	iː	0.0599999999999996			313.2045687419672	1778.5235814429493	2572.7682127240855
1450	ngm_02484_01138256246	6.385	annihilation	a	0.0899999999999998			691.2482090333823	1582.728190704214	2326.5572802292327
1453	ngm_02484_01138256246	6.67	annihilation	i	0.04			321.5253274903872	1694.182973651069	2511.9585829688244
1455	ngm_02484_01138256246	6.765000000000001	annihilation	e	0.0699999999999994			372.2870913925414	1748.9447008985192	2668.4507090576735
1457	ngm_02484_01138256246	6.955	annihilation	ɔ	0.0700000000000002			464.6444404710354	1250.2754191356557	2869.067111198899
1460	ngm_02484_01138256246	7.275	of	ɔ	0.1699999999999999			500.0883424224079	1119.6069183326247	2299.8057562942026
1463	ngm_02484_01138256246	7.525	both	o	0.1100000000000003			387.7407376964176	913.0836735975499	2449.607778922426
1466	ngm_02484_01138256246	7.765000000000001	the	i	0.0699999999999994			340.29380021904166	1872.2080091534876	2830.5255546934955
1467	ngm_02484_01138256246	7.93	attacker	a	0.2600000000000007			488.7063271172448	986.9095411438448	2266.697408654211
1469	ngm_02484_01138256246	8.260000000000002	attacker	a	0.0999999999999996			622.4748549424438	1326.7251790782689	2606.0730061994977
1471	ngm_02484_01138256246	8.355	attacker	a	0.0299999999999993			1119.0787339140868	2156.2089502067283	3681.033957418821
1474	ngm_02484_01138256246	8.86	and	a	0.1799999999999997			635.0361004470401	1359.7225187828333	3082.110442542609
1478	ngm_02484_01138256246	9.24	the	i	0.0399999999999991			274.48982368496263	1800.0106803572205	3146.047764808204
1480	ngm_02484_01138256246	9.375	defender	i	0.0300000000000011			255.67279625620753	1763.3712609281533	2474.8836192526196
1482	ngm_02484_01138256246	9.565	defender	ɛ	0.0700000000000002			514.6465186520714	1609.8777065869192	2641.1358077701557
1485	ngm_02484_01138256246	9.82	defender	a	0.1600000000000001			607.3438728443193	1169.5174026985294	2574.6522498124655
1488	ngm_02484_01454783271	0.5800000000000001	its	i	0.0999999999999999			215.19507755817347	1947.467824137902	2543.0094919337075
1491	ngm_02484_01454783271	0.8300000000000001	images	i	0.12			378.4181177802411	1701.453300130625	2577.7480240382133
1493	ngm_02484_01454783271	1.0	images	i	0.06			329.7212084554709	1834.0686355462672	2641.3929346019204
1495	ngm_02484_01454783271	1.16	images	ɛ	0.1399999999999999			278.7324423474001	1688.0812616607054	2525.2174017171533
1498	ngm_02484_01454783271	1.315	were	ɛː	0.05			409.46592192655925	1594.4734037095561	2363.496898535027
1500	ngm_02484_01454783271	1.47	used	uː	0.08			294.70594328157057	1807.7631030307411	3017.3894909031087
1505	ngm_02484_01454783271	1.79	among	a	0.1400000000000001			674.4934044488632	1296.1779322117904	2266.90824554105
1507	ngm_02484_01454783271	2.02	among	ɔ	0.0999999999999998			556.0384809647087	990.7168307192771	3307.841768423706
1510	ngm_02484_01454783271	2.18	others	ɔ	0.1400000000000001			460.12853264847655	896.9258505521235	2008.4385295418938
1512	ngm_02484_01454783271	2.3600000000000003	others	a	0.1			597.222269575276	1262.5305487750145	2421.272585796596
1515	ngm_02484_01454783271	3.33	in	i	0.1200000000000001			358.9224131801154	1827.6175444067376	2658.013504181517
1518	ngm_02484_01454783271	3.5	their	ɛː	0.04			395.9421874431945	1712.1005818892543	2746.3417010027697
1519	ngm_02484_01454783271	3.555	their	a	0.0699999999999998			571.5618435277174	1316.0887787850206	2524.2294340695153
1522	ngm_02484_01454783271	3.755	protest	ɔ	0.0299999999999998			384.7627091219613	1303.904116089848	2346.988192323463
1524	ngm_02484_01454783271	3.965	protest	ɛ	0.1099999999999994			467.0638325360844	1580.5699538256138	2542.6641381042546
1527	ngm_02484_01454783271	4.205	against	a	0.1099999999999994			370.372306543258	1623.078866542452	2494.101702657977
1529	ngm_02484_01454783271	4.369999999999999	against	ɛ	0.04			356.78478660019806	1925.1781467015583	2110.1508339883167
1530	ngm_02484_01454783271	4.404999999999999	against	i	0.0300000000000002			436.8863391075631	1580.3269378808654	2123.9557357428243
1534	ngm_02484_01454783271	4.66	israel	i	0.1799999999999997			321.3862229327932	1665.6041246027419	2535.4295027878825
1538	ngm_02484_01454783271	4.9350000000000005	israel	ɛ	0.0300000000000002			475.77755590504046	1075.6959367611878	2037.1020601812872
1546	ngm_02484_01516879521	1.57	flip	i	0.06			325.79292541137806	1807.2772405091896	2641.6551823373557
1549	ngm_02484_01516879521	1.725	to	uː	0.03			292.202018213328	1422.7903203573878	2265.866342755651
1550	ngm_02484_01516879521	1.81	any	ɛ	0.1399999999999999			428.62152215397884	1637.5538431653467	2288.04917477951
1552	ngm_02484_01516879521	2.005	any	i	0.0499999999999998			309.22659599406	2122.808100969399	2710.3832232694344
1554	ngm_02484_01516879521	2.255	page	e	0.1899999999999999			313.7514820200998	1872.941292474212	2709.6688180532783
1558	ngm_02484_01516879521	2.85	just	ɔ	0.1			465.5141671057793	1356.5820682527105	2467.998762332971
1562	ngm_02484_01516879521	3.095	say	e	0.0500000000000002			330.31342472638534	1861.2073825582893	2514.278648228443
1563	ngm_02484_01516879521	3.185	a	a	0.1299999999999999			346.76372182297115	1939.8028504325462	2785.056455747402
1565	ngm_02484_01516879521	3.385	number	ɔ	0.0699999999999998			470.89762974614285	1185.6220924212173	3005.0401503596577
1568	ngm_02484_01516879521	3.565	number	a	0.0899999999999998			581.8238466545224	1131.0565178107634	2195.4360182636233
1571	ngm_02484_01516879521	3.775	from	ɔ	0.0300000000000002			621.9342080477747	742.5863931148218	2522.74479240876
1574	ngm_02484_01516879521	4.09	one	ɔ	0.0999999999999996			484.12008395218385	1028.9446090979056	2879.4825889444155
1577	ngm_02484_01516879521	4.355	to	uː	0.0499999999999998			346.79488402941587	1153.666499260189	2446.216342614064
1578	ngm_02484_01516879521	4.46	eight	e	0.1600000000000001			315.1261386020128	1919.3373847370642	2364.8609109797876
1581	ngm_02484_01516879521	4.735	hundred	ɔ	0.0899999999999998			490.05919301422426	948.0857899678422	3022.086332291604
1585	ngm_02484_01516879521	4.915	hundred	a	0.0299999999999993			451.3732063815141	1497.1935703495647	2309.3214489705656
1587	ngm_02484_01516879521	5.01	and	a	0.08			611.6066000751031	1368.3795282182748	2666.354995022085
1590	ngm_02484_01516879521	5.23	sixty	i	0.0599999999999996			338.25008065196886	1631.5428097381803	2290.0542852759804
1594	ngm_02484_01516879521	5.445	sixty	i	0.0499999999999998			287.33735687449587	1687.6576899040729	2506.6510330182614
1597	ngm_02484_01516879521	5.765000000000001	three	iː	0.1900000000000004			274.58346091562765	1104.1191208355149	2257.8669013614854
1601	ngm_02484_01598671093	0.92	julian	uː	0.0599999999999999			282.27796476996934	1861.4945830327601	2877.363844206005
1603	ngm_02484_01598671093	1.0699999999999998	julian	i	0.1599999999999999			334.46534516674143	1825.3753139864511	2648.2831909375095
1604	ngm_02484_01598671093	1.225	julian	a	0.1500000000000001			645.1682942009915	1306.185223190476	2423.791277497211
1608	ngm_02484_01598671093	1.65	drew	uː	0.0799999999999998			339.3822604145803	1066.7425907230142	2110.439274792432
1610	ngm_02484_01598671093	1.83	on	ɔ	0.0999999999999998			508.9871196808716	1025.9491907967704	2616.6849086662173
1613	ngm_02484_01598671093	2.035	the	i	0.1099999999999998			274.7150540601288	1863.8704802753282	2667.584321036455
1615	ngm_02484_01598671093	2.27	jewish	uː	0.1600000000000001			312.7132884073003	1574.7777723540303	2882.3961192440206
1616	ngm_02484_01598671093	2.385	jewish	i	0.0699999999999998			315.23934581232004	1766.3017873770657	2288.2553859632185
1618	ngm_02484_01598671093	2.54	equation	i	0.0999999999999996			267.70903934249844	1871.5422949812569	2487.484494529262
1621	ngm_02484_01598671093	2.74	equation	e	0.0399999999999995			388.6397589086115	1539.470070771928	2192.129245547155
1623	ngm_02484_01598671093	2.88	equation	ɔ	0.06			488.3975925095066	1365.108170559503	2577.102531144662
1625	ngm_02484_01598671093	3.005	of	ɔ	0.0299999999999998			487.812960464816	1160.451990226022	2526.1572555347093
1628	ngm_02484_01598671093	3.295	divinity	i	0.0700000000000002			287.4032108649956	1662.6737632731051	2642.261643174101
1630	ngm_02484_01598671093	3.435	divinity	i	0.0300000000000002			337.2426812375275	1686.0697023238972	2648.227413304792
1632	ngm_02484_01598671093	3.54	divinity	i	0.08			333.8757055584396	1764.5233370929836	2667.796675991507
1634	ngm_02484_01598671093	3.76	divinity	i	0.06			321.1685712553114	1863.4319987793735	2814.8546245720954
1636	ngm_02484_01598671093	3.95	and	a	0.08			700.4118546678982	1192.0348606754085	3030.592079810105
1639	ngm_02484_01598671093	4.279999999999999	law	ɔ	0.2199999999999997			516.2845382181673	595.5012241940607	2258.597149729964
1643	ngm_02484_01602492207	1.035	dibia	i	0.09			317.5511810927551	1868.7746866615091	2731.3884653212567
1645	ngm_02484_01602492207	1.235	dibia	i	0.1100000000000001			307.7445859492802	1918.8696420813817	2798.8804912783976
1646	ngm_02484_01602492207	1.38	dibia	a	0.1799999999999999			709.3096702678083	1447.4257907479055	2900.9668841776906
1647	ngm_02484_01602492207	1.51	and	a	0.08			639.9421855158755	1405.3363695799467	2774.2487235196945
1650	ngm_02484_01602492207	1.76	obia	o	0.1400000000000001			537.3332856442594	2142.787947379614	2994.015194013875
1652	ngm_02484_01602492207	1.98	obia	i	0.08			331.68101688791603	1873.3063905167999	2809.464454629882
1653	ngm_02484_01602492207	2.06	obia	a	0.08			597.6874552548994	1342.0443696328803	2906.358247942774
1656	ngm_02484_01602492207	2.28	practices	a	0.04			579.7168875893091	1160.5198929781627	2188.4806472887144
1659	ngm_02484_01602492207	2.4450000000000003	practices	i	0.0299999999999998			1615.629948250779	2354.098555742753	3902.0786270633666
1661	ngm_02484_01602492207	2.615	practices	ɛ	0.0699999999999998			319.6435760677443	1489.8537613119217	2462.6997222032396
1664	ngm_02484_01602492207	2.81	were	ɛː	0.06			433.2858998492284	1473.3756273678994	2757.0684182218574
1667	ngm_02484_01602492207	2.99	transported	a	0.0399999999999995			596.3765492771805	1307.2790203076709	3095.6594179245385
