speaker	vowel/frame	context	F1	F2	F3	gl F1	gl F2	gl F3
02484	BAT	popular	632.6584101583010	1183.6166891150800	3020.6418651523000			
02484	FOOT	book	493.1408767801140	1601.9759315277100	2940.753744116710			
02484	BAT	a	463.63520736202600	1810.8936813591000	2857.217615327240			
02484	THOUGHT	former	560.542672587255	680.2487366555440	2242.8892614547300			
02484	BAT	former	581.1664273095950	1095.5327019215200	2316.66328438069			
02484	BAT	ambassador	502.06864563526200	1156.6454192125200	2145.7735358981300			
02484	BAT	ambassador	577.025058021695	1129.2716092768600	2422.7047192279900			
02484	BAT	ambassador	351.9404070811610	1464.7130225349200	2560.850338660430			
02484	THOUGHT	ambassador	488.2928333891920	805.9380335230160	2550.692911360110			
02484	BAT	a	389.41398563762900	1801.5500063893800	2389.263672265970			
02484	FOOT	full	447.81342943456400	2383.0741847635700	3301.8631159659300			
02484	FACE	scale	362.9199628682080	1664.0084045264800	2400.8380127428100			
02484	STEW	use	299.8554670156770	1628.9957040627200	2286.8803789284200			
02484	THOUGHT	of	451.19616979578100	1120.9025356032500	2405.144540994240			
02484	STEW	nuclear	361.473144916863	1303.3135146983800	2062.855711039380			
02484	HAPPY	nuclear	474.74204062409300	1636.572264012520	2682.45378438075			
02484	BAT	nuclear	506.4749034492690	1572.746464176050	2901.691458405260			
02484	DRESS	weapons	443.38297431395900	1434.4823676224200	2012.5366041761600			
02484	THOUGHT	weapons	540.8577156466650	990.23605340219	2552.114611922560			
02484	STEW	two	360.1232163954480	688.0299784202620	2181.8118172668700			
02484	THOUGHT	or	560.5660608627930	1252.2678329400600	3258.5234733188100			
02484	THOUGHT	more	574.9525281182390	1217.9221696177300	3226.520353410350			
02484	THOUGHT	opposing	490.1552003547120	779.1333465070060	2276.3150980634300			
02484	HOAX	opposing	362.16323991045200	997.8152218720760	2334.295765204320			
02484	HAPPY	opposing	303.34707451705400	1506.9076006192800	2388.92501398141			
02484	FOOT	would	334.0068779318920	1238.0790530928200	2306.130554522420			
02484	THOUGHT	cause	526.8795931400510	1012.9939447199100	2918.398479438720			
02484	HAPPY	the	303.08345548183100	1847.878676074940	2284.1952745674200			
02484	THOUGHT	complete	495.9574489033760	834.96067570845	2728.3339362909900			
02484	FLEECE	complete	313.2045687419670	1778.5235814429500	2572.7682127240900			
02484	BAT	annihilation	691.2482090333820	1582.728190704210	2326.5572802292300			
02484	HAPPY	annihilation	321.5253274903870	1694.182973651070	2511.9585829688200			
02484	FACE	annihilation	372.2870913925410	1748.9447008985200	2668.4507090576700			
02484	THOUGHT	annihilation	464.6444404710350	1250.2754191356600	2869.067111198900			
02484	THOUGHT	of	500.0883424224080	1119.6069183326200	2299.8057562942000			
02484	HOAX	both	387.7407376964180	913.0836735975500	2449.607778922430			
02484	HAPPY	the	340.29380021904200	1872.2080091534900	2830.5255546935000			
02484	BAT	attacker	488.7063271172450	986.9095411438450	2266.697408654210			
02484	BAT	attacker	622.4748549424440	1326.7251790782700	2606.0730061995000			
02484	BAT	attacker	1119.0787339140900	2156.2089502067300	3681.033957418820			
02484	BAT	and	635.0361004470400	1359.7225187828300	3082.110442542610			
02484	HAPPY	the	274.48982368496300	1800.0106803572200	3146.047764808200			
02484	HAPPY	defender	255.67279625620800	1763.3712609281500	2474.8836192526200			
02484	DRESS	defender	514.6465186520710	1609.8777065869200	2641.1358077701600			
02484	BAT	defender	607.3438728443190	1169.5174026985300	2574.6522498124700			
02484	HAPPY	its	215.19507755817300	1947.467824137900	2543.0094919337100			
02484	HAPPY	images	378.4181177802410	1701.453300130630	2577.7480240382100			
02484	HAPPY	images	329.7212084554710	1834.0686355462700	2641.3929346019200			
02484	DRESS	images	278.7324423474000	1688.0812616607100	2525.2174017171500			
02484	GLARE	were	409.46592192655900	1594.4734037095600	2363.496898535030			
02484	STEW	used	294.70594328157100	1807.7631030307400	3017.3894909031100			
02484	BAT	among	674.4934044488630	1296.1779322117900	2266.90824554105			
02484	THOUGHT	among	556.0384809647090	990.7168307192770	3307.841768423710			
02484	THOUGHT	others	460.12853264847700	896.9258505521240	2008.4385295418900			
02484	BAT	others	597.222269575276	1262.5305487750100	2421.272585796600			
02484	HAPPY	in	358.9224131801150	1827.6175444067400	2658.013504181520			
02484	GLARE	their	395.9421874431950	1712.1005818892500	2746.3417010027700			
02484	BAT	their	571.5618435277170	1316.0887787850200	2524.2294340695200			
02484	THOUGHT	protest	384.7627091219610	1303.904116089850	2346.988192323460			
02484	DRESS	protest	467.0638325360840	1580.5699538256100	2542.6641381042500			
02484	BAT	against	370.372306543258	1623.078866542450	2494.101702657980			
02484	DRESS	against	356.78478660019800	1925.1781467015600	2110.1508339883200			
02484	HAPPY	against	436.8863391075630	1580.3269378808700	2123.9557357428200			
02484	HAPPY	israel	321.3862229327930	1665.6041246027400	2535.4295027878800			
02484	DRESS	israel	475.77755590504000	1075.6959367611900	2037.1020601812900			
02484	HAPPY	flip	325.79292541137800	1807.2772405091900	2641.6551823373600			
02484	STEW	to	292.202018213328	1422.7903203573900	2265.866342755650			
02484	DRESS	any	428.62152215397900	1637.5538431653500	2288.04917477951			
02484	HAPPY	any	309.22659599406	2122.808100969400	2710.3832232694300			
02484	FACE	page	313.7514820201000	1872.941292474210	2709.6688180532800			
02484	THOUGHT	just	465.5141671057790	1356.5820682527100	2467.998762332970			
02484	FACE	say	330.31342472638500	1861.2073825582900	2514.278648228440			
02484	BAT	a	346.76372182297100	1939.8028504325500	2785.056455747400			
02484	THOUGHT	number	470.89762974614300	1185.6220924212200	3005.0401503596600			
02484	BAT	number	581.8238466545220	1131.0565178107600	2195.4360182636200			
02484	THOUGHT	from	621.9342080477750	742.5863931148220	2522.74479240876			
02484	THOUGHT	one	484.12008395218400	1028.9446090979100	2879.4825889444200			
02484	STEW	to	346.79488402941600	1153.666499260190	2446.216342614060			
02484	FACE	eight	315.1261386020130	1919.3373847370600	2364.8609109797900			
02484	THOUGHT	hundred	490.05919301422400	948.0857899678420	3022.086332291600			
02484	BAT	hundred	451.3732063815140	1497.1935703495600	2309.3214489705700			
02484	BAT	and	611.6066000751030	1368.3795282182700	2666.354995022090			
02484	HAPPY	sixty	338.25008065196900	1631.5428097381800	2290.0542852759800			
02484	HAPPY	sixty	287.33735687449600	1687.6576899040700	2506.6510330182600			
02484	FLEECE	three	274.58346091562800	1104.1191208355100	2257.8669013614900			
02484	STEW	julian	282.27796476996900	1861.4945830327600	2877.363844206010			
02484	HAPPY	julian	334.46534516674100	1825.3753139864500	2648.2831909375100			
02484	BAT	julian	645.1682942009920	1306.185223190480	2423.791277497210			
02484	STEW	drew	339.3822604145800	1066.7425907230100	2110.439274792430			
02484	THOUGHT	on	508.9871196808720	1025.9491907967700	2616.6849086662200			
02484	HAPPY	the	274.7150540601290	1863.8704802753300	2667.584321036460			
02484	STEW	jewish	312.7132884073000	1574.7777723540300	2882.3961192440200			
02484	HAPPY	jewish	315.23934581232000	1766.3017873770700	2288.2553859632200			
02484	HAPPY	equation	267.70903934249800	1871.5422949812600	2487.484494529260			
02484	FACE	equation	388.6397589086120	1539.470070771930	2192.129245547160			
02484	THOUGHT	equation	488.3975925095070	1365.108170559500	2577.102531144660			
02484	THOUGHT	of	487.812960464816	1160.451990226020	2526.1572555347100			
02484	HAPPY	divinity	287.4032108649960	1662.6737632731100	2642.261643174100			
02484	HAPPY	divinity	337.2426812375280	1686.0697023239000	2648.227413304790			
02484	HAPPY	divinity	333.8757055584400	1764.5233370929800	2667.796675991510			
02484	HAPPY	divinity	321.1685712553110	1863.4319987793700	2814.8546245721000			
02484	BAT	and	700.4118546678980	1192.0348606754100	3030.592079810110			
02484	THOUGHT	law	516.2845382181670	595.5012241940610	2258.597149729960			
02484	HAPPY	dibia	317.5511810927550	1868.7746866615100	2731.3884653212600			
02484	HAPPY	dibia	307.7445859492800	1918.8696420813800	2798.8804912784000			
02484	BAT	dibia	709.3096702678080	1447.4257907479100	2900.9668841776900			
02484	BAT	and	639.9421855158760	1405.3363695799500	2774.2487235196900			
02484	HOAX	obia	537.3332856442590	2142.787947379610	2994.015194013880			
02484	HAPPY	obia	331.68101688791600	1873.3063905168000	2809.464454629880			
02484	BAT	obia	597.6874552548990	1342.0443696328800	2906.358247942770			
02484	BAT	practices	579.7168875893090	1160.5198929781600	2188.4806472887100			
02484	HAPPY	practices	1615.629948250780	2354.098555742750	3902.0786270633700			
02484	DRESS	practices	319.6435760677440	1489.8537613119200	2462.6997222032400			
02484	GLARE	were	433.2858998492280	1473.3756273679000	2757.0684182218600			
02484	BAT	transported	596.3765492771810	1307.2790203076700	3095.6594179245400			
02484	THOUGHT	transported	423.263410983821	1001.8748435856800	2152.8811334147900			
02484	DRESS	transported	425.2205010642530	1533.4136596558700	2404.268415948830			
02484	STEW	to	274.4948187897070	1771.2707457750100	2830.6007097559700			
02484	HAPPY	the	301.2856192097950	1759.9737001720700	2474.5871012008700			
02484	HAPPY	british	286.8528243055570	1691.3834208478500	2256.076129621320			
02484	HAPPY	british	295.0443900945530	1721.328475744940	2776.8958518330700			
02484	BAT	caribbean	575.3713226092890	1485.3468555018900	2366.4411070976200			
02484	HAPPY	caribbean	407.0809288318140	1700.5140649450300	2834.325004814700			
02484	HAPPY	caribbean	361.7479586569550	1810.8360110744900	3168.2554670175100			
02484	BAT	caribbean	577.6686397923920	1425.9820279615800	3132.952671827550			
02484	FOOT	during	340.791277669097	1562.4315694116200	2085.9908487479500			
02484	HAPPY	during	362.4086083674430	1768.459560863210	2025.7983913747700			
02484	HAPPY	the	287.9642787798310	1730.5813695354600	2561.485280814750			
02484	FACE	slave	352.09518431292900	1799.4183036335600	2688.628733757030			
02484	FACE	trade	391.24668062887900	1621.7051131860200	2428.893055753840			
02484	BAT	and	474.7709970177090	1275.6689233224000	2869.2652505760800			
02484	HAPPY	became	283.67068633511700	1368.6398809716400	2156.1998873902600			
02484	FACE	became	357.54150094255000	1965.3395698153100	2801.466856345610			
02484	HOAX	known	417.3673358633520	1304.5595378644000	2461.429474176630			
02484	BAT	as	719.7498052845560	1404.4968926839400	3077.684814431700			
02484	HOAX	obeah	583.6672714555910	723.7014077221350	2293.838778167650			
02484	HAPPY	obeah	370.42855997005700	1855.870416852130	2681.2031966499900			
02484	BAT	obeah	186.83699989555700	1792.9869233992600	2482.9341946477700			
02484	HOAX	both	372.7296025437620	936.4184779161690	2547.686862673380			
02484	FACE	trade	382.8950411534590	1758.8199528898100	2915.934891492340			
02484	STEW	unions	315.81554090506200	2014.842519977820	3114.426737862110			
02484	THOUGHT	unions	549.9479680262770	1290.2231824418100	3293.9110726611500			
02484	BAT	and	653.7092134067060	1378.8426036644500	2911.370227312500			
02484	DRESS	employers	474.34176117355100	1675.3161684363800	2674.0737416430600			
02484	BAT	employers	576.4913181477660	1333.1540030238200	2588.4501415660300			
02484	THOUGHT	organisations	314.3658280898810	978.3794224964760	2374.4158054079800			
02484	BAT	organisations	464.2047435134350	1424.5555969422500	2097.0617272625400			
02484	FACE	organisations	356.5350516727040	1640.8240424560200	2576.0984783145100			
02484	THOUGHT	organisations	486.66923689337000	1141.1033417854900	2765.6009175046000			
02484	BAT	are	437.804707512974	1169.2840449999600	2205.496873662040			
02484	THOUGHT	consulted	475.9355796244350	894.6437583029750	2785.697326694720			
02484	THOUGHT	consulted	430.09939229300900	1098.8607564537900	2429.63354542341			
02484	DRESS	consulted	442.31066172399200	1578.2568062506000	2412.5837115284400			
02484	HAPPY	beforehand	272.4020450503200	1756.3671219293500	2488.57782827232			
02484	THOUGHT	beforehand	502.91045415537000	844.7651286820320	1997.7692386570400			
02484	BAT	beforehand	683.6620973106830	1276.27237782031	2494.9823333610300			
02484	HAPPY	in	287.88565737489600	1164.6681892463800	2687.576617106100			
02484	HAPPY	in	325.2878751715140	1422.889707925830	2643.2354135342500			
02484	HAPPY	the	287.3398296207680	1798.0020538755700	2395.3269253919900			
02484	BAT	financial	565.2028936874310	1507.7974447572100	2749.307000103230			
02484	BAT	financial	506.6544172584160	1431.233724368690	2465.396069104440			
02484	FLEECE	economic	423.5332621197320	1855.5041730323900	2655.7028353662200			
02484	THOUGHT	economic	522.2224912305600	1062.348667223410	2237.198514773720			
02484	THOUGHT	economic	469.0667874835570	1304.8672267040500	2583.830106222470			
02484	HAPPY	economic	338.3407453160330	2253.8262309725100	3097.1121401550000			
02484	BAT	and	629.1258806402600	1296.3631097123600	2542.2861310409700			
02484	HOAX	social	430.19664255128700	1131.271246775140	2487.293055912880			
02484	BAT	social	498.0083527241340	1577.2392489608100	2500.8238208247800			
02484	DRESS	areas	490.3156167803140	1710.337742043240	2335.4977531396100			
02484	BAT	areas	434.5717531014830	1675.7896797292600	2200.268517510790			
02484	HAPPY	areas	403.8018562957700	1723.494226219950	2328.841714294060			
02484	BAT	areas	545.3940862978090	1233.1285524643200	2415.8073508273000			
02484	BAT	a	356.4934852637290	1854.6601894838600	2751.403093845000			
02484	BAT	landscape	665.9389487399230	1297.6404887596800	2563.9793000655100			
02484	FACE	landscape	343.0503013996590	1781.5454531523200	2725.1426516380100			
02484	BAT	background	597.8542919561160	1136.7961778442800	2222.8273014098500			
02484	HAPPY	image	529.2585861615740	1697.224696296600	2695.2495810007300			
02484	HAPPY	image	398.5352535538530	1703.1808949912900	2703.587169518730			
02484	THOUGHT	must	468.0152504283610	996.0736527223310	2272.1741854977700			
02484	FLEECE	be	309.2277490654590	1617.6239196035900	2301.5843619281000			
02484	THOUGHT	provided	440.95636068375100	1020.7698071176500	2020.800335219960			
02484	DRESS	provided	423.69138135347100	1504.43791901839	2495.923839634850			
02484	HAPPY	if	394.13398355154800	1596.9138132271000	2547.481046215400			
02484	BAT	a	363.9110998962610	1708.6652325456700	2241.67462304722			
02484	THOUGHT	portrait	516.9389112917120	1056.6861211675400	3086.139617683560			
02484	FACE	portrait	363.31899208234000	1739.3764619060300	2686.954171878010			
02484	BAT	background	547.7328498174810	1179.4968551483900	2374.5372318697600			
02484	HAPPY	image	352.5835952457210	1539.6150555981700	2686.4833852588300			
02484	HAPPY	image	397.09304478338900	1811.4076529089700	2591.970813081720			
02484	HAPPY	is	254.78189068248900	1735.3384054619700	2868.8100501172100			
02484	THOUGHT	also	814.6778005104840	2279.8050651755000	3280.315164751090			
02484	HOAX	also	435.35261140995100	860.2334077256230	2383.9674605798800			
02484	THOUGHT	provided	428.9718882578440	883.1280885613110	1996.458347830810			
02484	DRESS	provided	445.27592001265800	1521.514611316830	2464.285381754510			
02484	HAPPY	it	268.79900387257700	1997.0817820953100	2684.2716797696300			
02484	HAPPY	will	312.97670665516400	1871.2344523677900	3332.5082148776200			
02484	HAPPY	in	394.7381346849250	1809.5381726658200	2659.8156197370300			
02484	GLARE	pairing	407.8616730055410	1548.582433132470	2204.448746486020			
02484	HAPPY	pairing	421.8135213451820	1587.9995143946700	2384.1180229019600			
02484	HOAX	mode	434.4528711214430	1078.3714138571600	2417.253476623520			
02484	THOUGHT	for	455.128118859249	856.3390645275900	2098.2151503729800			
02484	HAPPY	minutes	351.8756998758250	1479.7612699931900	2708.710200762890			
02484	HAPPY	minutes	359.5205839055070	1415.5513709709100	2579.30061258393			
02484	HAPPY	before	230.56028683336700	1930.8812611849700	2137.5279005168500			
02484	THOUGHT	before	537.2530927244210	794.0731329228650	2038.181956242630			
02484	HOAX	going	482.3510181337380	1085.2651176339200	2162.994636742740			
02484	HAPPY	going	436.47348488428600	1897.2869650866000	2972.9101683494300			
02484	BAT	back	634.9905369442340	1196.2205940284000	2291.2195799664700			
02484	STEW	to	608.369826708895	1132.0004657436200	2448.1016365305100			
02484	FOOT	idle	345.43464897829700	1170.2414041809300	2408.8952361873300			
02484	HAPPY	he	306.2481497552790	1949.4550602701600	2476.7543812948900			
02484	DRESS	spent	489.35306951199000	1603.020803625780	2487.7317601876800			
02484	FLEECE	three	296.8261783661620	1972.063620651430	2611.7418000823800			
02484	HAPPY	years	377.3921441422080	1827.8315375923000	2667.320097765990			
02484	BAT	years	460.4832687265050	1600.2434199865700	2637.5070276221600			
02484	BAT	applying	592.5493638705790	1299.4878044949400	2571.697551817050			
02484	HAPPY	applying	421.85135653486900	1669.893818232020	2488.722095346440			
02484	THOUGHT	for	515.8344205743390	843.3113718486500	2319.8616194201900			
02484	BAT	and	699.2347313091700	1318.1323013732500	2630.892638874050			
02484	FACE	training	392.73132319648800	1575.773061859610	2463.0296007131000			
02484	HAPPY	training	345.1652948693320	1297.5700266800400	2562.8602284329000			
02484	BAT	at	667.4533256226190	1317.776426866740	2128.74303273795			
02484	STEW	used	306.6006770009480	1836.6222249871300	2024.1000962742900			
02484	BAT	car	514.2714902876140	1449.764896763240	2334.5988244865700			
02484	THOUGHT	fund	513.7108269049410	933.0159021741570	2726.0449573744900			
02484	FACE	raising	396.8735489833240	1645.495440175190	2339.4273941675000			
02484	HAPPY	raising	340.7642414548950	1444.668013827200	2469.81326645401			
02484	THOUGHT	organizations	511.8729591762870	1155.5351353672800	2307.75062450459			
02484	BAT	organizations	434.9880022253220	1479.8783849678300	2298.0341417986900			
02484	FACE	organizations	385.9619620209800	1603.3824451619200	2592.6609030420900			
02484	THOUGHT	organizations	482.0111662517120	1164.6889578463600	2599.850830867670			
02484	BAT	and	525.2999560542110	1321.4640426236700	2659.7849785551100			
02484	GIRL	firms	494.2574781192830	1339.1469022566100	1907.2077582479600			
02484	STEW	to	355.7870613886830	1272.6441492685400	2382.7347606104000			
02484	THOUGHT	observe	471.69178587988400	1012.5982422058100	2584.617613998620			
02484	GIRL	observe	648.9427211210320	1172.4131369138900	2736.1517936834200			
02484	FLEECE	real	332.3482096388060	1866.245754397830	2965.9938278365400			
02484	HAPPY	situations	274.5727599604020	1596.3992857621700	2620.125025767020			
02484	STEW	situations	315.72614933381700	1403.4089001019100	2264.4030545965700			
02484	FACE	situations	389.48858453525700	1541.3236820061300	2377.6011435999800			
02484	THOUGHT	situations	518.1375482519100	1130.107294051940	2706.147360023260			
02484	THOUGHT	of	539.9491019851110	956.7282139498300	2716.1905268987400			
02484	DRESS	persuasion	617.9853449577500	1082.4670863466200	2418.150245552940			
02484	FACE	persuasion	426.90294070009200	1748.1674072328900	2200.9666479066700			
02484	THOUGHT	persuasion	515.7145378371700	1182.8203149534100	2541.8325067949400			
02484	BAT	a	354.1808387300190	1860.1921723383500	2553.648831365940			
02484	HOAX	brochure	367.9117016814780	1052.704721839030	2094.9769845172500			
02484	BAT	brochure	457.5078260130870	1104.2816367609200	2914.7753368011400			
02484	HAPPY	is	430.1194430936800	1803.9142717138200	2308.0980822392200			
02484	BAT	an	432.28223722579100	1497.4297794941600	2523.038440276780			
02484	FACE	paper	353.89874590590600	1758.6810714477800	2469.3940048914900			
02484	BAT	paper	526.9479503430650	1168.873258559920	2309.085094850740			
02484	THOUGHT	document	423.682176614993	1246.0339957061500	2335.48592334989			
02484	FOOT	document	330.7858410854210	999.8361124503550	1910.4616864105300			
02484	DRESS	document	448.96086638811400	1735.6476616523000	3215.496088295750			
02484	BAT	that	484.0462809551820	1396.5154585951300	2449.3811323253000			
02484	BAT	can	540.2710799555270	1309.4308707414300	2244.900157897920			
02484	FLEECE	be	336.88017610146000	1598.5263116336000	2050.0660674927200			
02484	HOAX	folded	431.13043310950000	717.2382733043310	2558.474486487870			
02484	DRESS	folded	413.0022498238770	1576.028611547360	2437.8204537772600			
02484	HAPPY	into	309.09598212465300	2265.6728668289000	3276.4376699607700			
02484	STEW	into	310.18992643659900	1122.2600127077400	2145.8643185225000			
02484	BAT	a	331.0489860922430	1801.0409258438700	2221.1854491612000			
02484	DRESS	template	450.91019868786600	1620.770708088480	2567.0152337194300			
02484	FACE	template	381.47782618254600	1649.8686559712300	2454.930101361560			
02484	BAT	pamphlet	600.9276848702200	1225.8374975383800	2593.434839837090			
02484	HAPPY	pamphlet	424.2577782461120	1585.164813260660	2511.62286323164			
02484	THOUGHT	or	468.4198334532650	942.9249138821980	2152.6296387377900			
02484	FLEECE	leaflet	290.4878512937800	1786.215147468650	2673.8025235995200			
02484	HAPPY	leaflet	434.6272897032060	1530.484308281900	2442.3431679384700			
02484	GIRL	curtis	499.5753260957270	1011.1849348582900	2854.3581487697700			
02484	HAPPY	curtis	295.31364354197700	1711.4643380556100	2555.7996991984600			
02484	BAT	and	615.1838543537330	1321.9659939335200	2725.974909010700			
02484	FLEECE	deena	310.3699626173130	1807.6904287237100	2703.3599118031600			
02484	BAT	deena	595.881801496674	1329.5915307946500	2491.063622987730			
02484	BAT	are	669.4833733481760	1173.3543547778800	2174.9722456518500			
02484	THOUGHT	convinced	503.85164279941800	965.5429019644790	2534.72675896858			
02484	HAPPY	convinced	310.8842031020440	1678.782382377120	2410.570675835080			
02484	BAT	that	557.2864467413790	1341.0528903765500	2585.920800583640			
02484	FLEECE	she	276.1679851034190	1926.6851119407300	2734.735826240170			
02484	HAPPY	is	303.6784010697620	1817.9347653946600	2693.5394493122100			
02484	HAPPY	trying	493.07704932962900	1702.9647797088000	2316.648480783310			
02484	STEW	to	243.1250416474000	1534.3639127752300	2643.851502220510			
02484	BAT	sabotage	558.118169232266	1243.1279210497600	2551.55429483615			
02484	THOUGHT	sabotage	389.21221111750700	1051.0099613431500	2312.7131611178300			
02484	BAT	sabotage	598.2832653154520	1188.9439704068300	2500.217600281530			
02484	HAPPY	the	326.7451043397710	1826.6213145376600	2705.5977733129700			
02484	BAT	act	627.9270047787470	1243.465582279400	2328.690411957540			
02484	HOAX	don't	418.1495873230360	1123.0452748074600	2669.6589006543700			
02484	STEW	move	351.944900820221	1063.8047310800600	2505.5195421443600			
02484	THOUGHT	your	444.2523920692520	1282.155318051450	2744.2999121446000			
02484	DRESS	head	489.2243709257040	1698.6172184828500	2610.271396511440			
02484	HOAX	shoulders	393.1635080772270	1884.1106412544800	2856.942511655870			
02484	BAT	shoulders	586.844438334183	1322.5581184293700	2612.8313095709600			
02484	THOUGHT	or	558.6343591885930	903.1218746985600	3009.566786016730			
02484	DRESS	belly	446.49876217775400	1682.644058186320	2497.151209897590			
02484	HAPPY	belly	296.6310904778610	1917.3085068720400	2348.726162028680			
02484	THOUGHT	just	490.72810251134800	1234.6980409695400	2997.721627612630			
02484	THOUGHT	your	499.5920120358240	1228.0983804861800	2742.7479053450200			
02484	BAT	arms	698.8287337789170	1211.767256253010	2325.649479644050			
02484	BAT	and	622.0174200171530	1237.9701424334600	2769.778984412590			
02484	DRESS	legs	470.08725795396400	1684.2641109429300	2704.2861993007700			
02484	BAT	acute	662.3335621294000	1195.8658089479800	2192.2744379178200			
02484	STEW	acute	311.2630918013050	1761.2142464477900	2353.7438708073000			
02484	DRESS	episodes	455.7423548942570	1600.1411513983800	2533.8839812739600			
02484	HAPPY	episodes	1088.1924976488400	2328.7561857783700	2972.706692698			
02484	HOAX	episodes	399.4214997565740	1333.6529856782800	2530.447671022980			
02484	THOUGHT	of	529.9473723283090	1100.873965019950	2793.0212791633600			
02484	YOU	sinusitis	474.8046108913520	1137.6731447527400	2639.7254506297000			
02484	HAPPY	sinusitis	338.3561244263900	1437.738613023120	2466.635240117730			
02484	BAT	can	619.3649244186700	1268.1876344663200	2754.0317050364900			
02484	THOUGHT	also	412.17760795938200	980.2455973513660	2416.3924688398500			
02484	HOAX	also	407.58964378638300	1247.5738590757000	2117.4851326284600			
02484	HAPPY	result	289.2477146306050	1589.617603280270	2494.865029173110			
02484	THOUGHT	result	431.47917879293400	1209.8526764107000	2394.295811871100			
02484	THOUGHT	from	549.400749664834	920.1720499463040	2406.691503868300			
02484	THOUGHT	fungal	624.6820928287570	905.4330513988640	3074.8800134274800			
02484	BAT	fungal	578.8293209649630	1204.6415091754800	2471.373234729320			
02484	HAPPY	invasion	280.6393600599350	1230.8697344521500	2660.978701489320			
02484	FACE	invasion	379.2911224898120	1589.7077482682200	2384.2001246477300			
02484	THOUGHT	invasion	456.1609369738120	1229.9228735403800	2332.5019578244700			
02484	THOUGHT	double	465.6087863558970	1177.2370392963100	2602.3089021112700			
02484	FOOT	double	296.1765928924900	884.2726517882250	2267.6952333523100			
02484	BAT	tap	662.7438685582	1328.172062616420	2458.335460266970			
02484	STEW	to	311.3704243406290	1614.8000582728400	2500.8166261964700			
02484	FACE	change	403.94608175951400	1803.2028575525300	2701.1756036015300			
02484	THOUGHT	your	535.630589464077	1296.1963194595000	2780.6426288084000			
02484	DRESS	device	294.4122192867540	1787.5629538717000	2503.897174056880			
02484	BAT	address	714.6492684446350	1178.0161019219900	2379.139843626510			
02484	DRESS	address	469.3524762270030	1536.595820600610	2427.1453126598300			
02484	THOUGHT	from	576.4208600102050	737.8221885862920	2090.9769891965400			
02484	GLARE	their	314.6096327497060	1857.3792629484600	2726.820313719070			
02484	BAT	their	586.5122354192240	1361.313047016980	2540.5032799763800			
02484	STEW	new	326.66950621823400	1279.161139133230	2887.4389249736400			
02484	FACE	base	380.4365466704640	1757.3259324240000	2519.4383848856700			
02484	HAPPY	in	348.9762380418600	2063.6739968107500	2648.740476574140			
02484	DRESS	west	497.28508053475900	1449.081141314790	2448.28062034292			
02484	BAT	flanders	629.2999056263480	1176.1774544757300	2910.064781679100			
02484	BAT	flanders	576.7319218839810	1251.6031112697000	2356.892525266350			
02484	BAT	and	685.2034177275050	1238.3904457674800	2533.9643654041800			
02484	HAPPY	the	269.26979217429700	1652.2866892535700	2465.928480800050			
02484	DRESS	southwest	458.9554119081900	1603.3691582356300	2204.3729273107400			
02484	DRESS	netherlands	437.00725021751900	1502.6733594045300	2396.5785152378200			
02484	BAT	netherlands	523.1184966594650	1248.2286699616400	2487.0533989983900			
02484	BAT	netherlands	606.6307735922640	1211.896317504390	2940.712240938790			
02484	FACE	they	366.4920682319500	1658.0829363287700	2418.180243210670			
02484	GLARE	were	445.8934971381660	1523.2787200250100	2031.345219234990			
02484	FACE	raiding	356.4907147861280	1856.254288458160	2634.6252970505800			
02484	HAPPY	raiding	293.90827656200200	1946.8438495461400	2546.0474918427700			
02484	HAPPY	the	337.2197837241950	1696.522519747780	2430.233154226230			
02484	HAPPY	english	286.2761681692070	1763.340051195880	2481.518965305790			
02484	HAPPY	english	326.91709902583900	1768.9233748990300	2568.2197877811300			
02484	BAT	channel	575.3760763563070	1314.6156209891800	2418.7022995335900			
02484	DRESS	channel	483.9704591647830	1324.0014684760900	2596.524233526970			
02484	HAPPY	endurance	472.57719300347900	1708.1672764258000	2031.1270134059000			
02484	FOOT	endurance	384.9722622601420	1657.6574758002000	2881.403476092150			
02484	BAT	endurance	589.6043701867180	1241.5050002906000	2214.4510927809500			
02484	HAPPY	is	319.747444090425	1548.1725972365900	2554.9325834832100			
02484	HAPPY	the	389.23369943931800	1646.7696793489600	2568.2369143356000			
02484	BAT	ability	533.1653829450230	1364.3033691035700	2561.626876562100			
02484	HAPPY	ability	329.0480115370860	1607.4646286527600	2611.730325155990			
02484	HAPPY	ability	320.75001370954100	1670.0204975362400	2451.6958215609100			
02484	HAPPY	ability	319.18366127880300	1839.6374990386900	2463.0499837093100			
02484	THOUGHT	of	453.7044775529510	1135.8386581690400	2203.4704593369600			
02484	BAT	an	510.41593199062000	1190.6171546002200	2239.187128487800			
02484	THOUGHT	organism	951.740366138532	2289.671894326660	3313.630956438260			
02484	BAT	organism	322.63393780130800	1321.0447924598700	2213.9953125083900			
02484	HAPPY	organism	323.460754798678	1344.2004228197200	2315.4312679889000			
02484	BAT	organism	369.9198167551260	1489.0998970211200	2556.5689815363500			
02484	STEW	to	430.80414502419800	1482.5478264169100	2199.1220168500300			
02484	HAPPY	exert	403.7943747597540	1660.2829771002400	2173.8037640978000			
02484	GIRL	exert	574.3082709570140	1147.1337413462500	2792.1579570159100			
02484	HAPPY	itself	312.0925612832920	1739.7753368173200	2523.0547801268500			
